word,length,type,unique_to_level,also_appears_in_levels,character_count
舞蹈,2,compound,yes,none,2
船只,2,compound,yes,none,2
船员,2,compound,yes,none,2
船长,2,compound,yes,none,2
艺人,2,compound,yes,none,2
节假日,3,compound,yes,none,3
节奏,2,compound,yes,none,2
节能,2,compound,yes,none,2
花瓶,2,compound,yes,none,2
花生,2,compound,yes,none,2
花费,2,compound,yes,none,2
若,1,single,yes,none,1
英雄,2,compound,yes,none,2
茄子,2,compound,yes,none,2
药品,2,compound,yes,none,2
蒙,1,single,yes,none,1
蓝天,2,compound,yes,none,2
蓝领,2,compound,yes,none,2
薪水,2,compound,yes,none,2
薯条,2,compound,yes,none,2
薯片,2,compound,yes,none,2
藏,1,single,yes,none,1
虽,1,single,yes,none,1
融入,2,compound,yes,none,2
融合,2,compound,yes,none,2
血液,2,compound,yes,none,2
血管,2,compound,yes,none,2
行程,2,compound,yes,none,2
街头,2,compound,yes,none,2
衡量,2,compound,yes,none,2
补习,2,compound,yes,none,2
补助,2,compound,yes,none,2
补考,2,compound,yes,none,2
补课,2,compound,yes,none,2
表面上,3,compound,yes,none,3
袖珍,2,compound,yes,none,2
被告,2,compound,yes,none,2
裂,1,single,yes,none,1
装备,2,compound,yes,none,2
西班牙语,4,compound,yes,none,4
要不然,3,compound,yes,none,3
要么,2,compound,yes,none,2
要好,2,compound,yes,none,2
要素,2,compound,yes,none,2
观光,2,compound,yes,none,2
觉,1,single,yes,none,1
觉悟,2,compound,yes,none,2
解,1,single,yes,none,1
解说,2,compound,yes,none,2
认同,2,compound,yes,none,2
让座,2,compound,yes,none,2
议题,2,compound,yes,none,2
讲课,2,compound,yes,none,2
设计师,3,compound,yes,none,3
评,1,single,yes,none,1
评选,2,compound,yes,none,2
识,1,single,yes,none,1
识字,2,compound,yes,none,2
试点,2,compound,yes,none,2
诞生,2,compound,yes,none,2
误,1,single,yes,none,1
说实话,3,compound,yes,none,3
说明书,3,compound,yes,none,3
诸位,2,compound,yes,none,2
调研,2,compound,yes,none,2
谦虚,2,compound,yes,none,2
负,1,single,yes,none,1
贡献,2,compound,yes,none,2
账,1,single,yes,none,1
账户,2,compound,yes,none,2
贫困,2,compound,yes,none,2
赌,1,single,yes,none,1
赌博,2,compound,yes,none,2
赖,1,single,yes,none,1
赚,1,single,yes,none,1
赚钱,2,compound,yes,none,2
赛,1,single,yes,none,1
赛场,2,compound,yes,none,2
走私,2,compound,yes,none,2
赶上,2,compound,yes,none,2
赶不上,3,compound,yes,none,3
赶忙,2,compound,yes,none,2
起点,2,compound,yes,none,2
起诉,2,compound,yes,none,2
超,1,single,yes,none,1
超出,2,compound,yes,none,2
趟,1,single,yes,none,1
足,1,single,yes,none,1
足以,2,compound,yes,none,2
跌,1,single,yes,none,1
跨,1,single,yes,none,1
跪,1,single,yes,none,1
路过,2,compound,yes,none,2
跳水,2,compound,yes,none,2
踏,1,single,yes,none,1
踏实,2,compound,yes,none,2
踢,1,single,yes,none,1
踩,1,single,yes,none,1
蹲,1,single,yes,none,1
车号,2,compound,yes,none,2
车展,2,compound,yes,none,2
车牌,2,compound,yes,none,2
轨道,2,compound,yes,none,2
边缘,2,compound,yes,none,2
过后,2,compound,yes,none,2
过时,2,compound,yes,none,2
过渡,2,compound,yes,none,2
迎来,2,compound,yes,none,2
运作,2,compound,yes,none,2
近日,2,compound,yes,none,2
近视,2,compound,yes,none,2
这就是说,4,compound,yes,none,4
进攻,2,compound,yes,none,2
远方,2,compound,yes,none,2
远离,2,compound,yes,none,2
远远,2,compound,yes,none,1
追究,2,compound,yes,none,2
退票,2,compound,yes,none,2
送礼,2,compound,yes,none,2
送行,2,compound,yes,none,2
适当,2,compound,yes,none,2
选举,2,compound,yes,none,2
选拔,2,compound,yes,none,2
透露,2,compound,yes,none,2
途径,2,compound,yes,none,2
通报,2,compound,yes,none,2
通红,2,compound,yes,none,2
通行,2,compound,yes,none,2
通讯,2,compound,yes,none,2
通话,2,compound,yes,none,2
通道,2,compound,yes,none,2
逼,1,single,yes,none,1
遍地,2,compound,yes,none,2
道教,2,compound,yes,none,2
道歉,2,compound,yes,none,2
遗憾,2,compound,yes,none,2
遭到,2,compound,yes,none,2
遭受,2,compound,yes,none,2
遭遇,2,compound,yes,none,2
部队,2,compound,yes,none,2
都市,2,compound,yes,none,2
配置,2,compound,yes,none,2
酒水,2,compound,yes,none,2
酱,1,single,yes,none,1
酱油,2,compound,yes,none,2
酷,1,single,yes,none,1
醋,1,single,yes,none,1
采纳,2,compound,yes,none,2
重建,2,compound,yes,none,2
重组,2,compound,yes,none,2
野,1,single,yes,none,1
野生,2,compound,yes,none,2
金融,2,compound,yes,none,2
金钱,2,compound,yes,none,2
金额,2,compound,yes,none,2
鉴定,2,compound,yes,none,2
钟头,2,compound,yes,none,2
钻,1,single,yes,none,1
铅笔,2,compound,yes,none,2
铜牌,2,compound,yes,none,2
铺,1,single,yes,none,1
错过,2,compound,yes,none,2
镇,1,single,yes,none,1
长久,2,compound,yes,none,2
长假,2,compound,yes,none,2
长短,2,compound,yes,none,2
长跑,2,compound,yes,none,2
长远,2,compound,yes,none,2
闭,1,single,yes,none,1
阔,1,single,yes,none,1
队伍,2,compound,yes,none,2
防守,2,compound,yes,none,2
防范,2,compound,yes,none,2
阴影,2,compound,yes,none,2
阴谋,2,compound,yes,none,2
陆军,2,compound,yes,none,2
除,1,single,yes,none,1
险,1,single,yes,none,1
陪同,2,compound,yes,none,2
陷入,2,compound,yes,none,2
隐私,2,compound,yes,none,2
隐藏,2,compound,yes,none,2
障碍,2,compound,yes,none,2
难忘,2,compound,yes,none,2
集,1,single,yes,none,1
雨衣,2,compound,yes,none,2
露,1,single,yes,none,1
面向,2,compound,yes,none,2
面对面,3,compound,yes,none,2
革新,2,compound,yes,none,2
音像,2,compound,yes,none,2
音量,2,compound,yes,none,2
顺,1,single,yes,none,1
顽强,2,compound,yes,none,2
顽皮,2,compound,yes,none,2
顾,1,single,yes,none,1
预约,2,compound,yes,none,2
领取,2,compound,yes,none,2
领袖,2,compound,yes,none,2
风暴,2,compound,yes,none,2
飞船,2,compound,yes,none,2
飞行员,3,compound,yes,none,3
食欲,2,compound,yes,none,2
餐,1,single,yes,none,1
馒头,2,compound,yes,none,2
首席,2,compound,yes,none,2
首次,2,compound,yes,none,2
首相,2,compound,yes,none,2
首脑,2,compound,yes,none,2
马车,2,compound,yes,none,2
驻,1,single,yes,none,1
骄傲,2,compound,yes,none,2
高层,2,compound,yes,none,2
高峰,2,compound,yes,none,2
高手,2,compound,yes,none,2
高档,2,compound,yes,none,2
高科技,3,compound,yes,none,3
高等,2,compound,yes,none,2
高考,2,compound,yes,none,2
黑夜,2,compound,yes,none,2
