word,length,type,unique_to_level,also_appears_in_levels,character_count
勇敢,2,compound,yes,none,2
勇气,2,compound,yes,none,2
包含,2,compound,yes,none,2
包括,2,compound,yes,none,2
包裹,2,compound,yes,none,2
医学,2,compound,yes,none,2
医疗,2,compound,yes,none,2
单,1,single,yes,none,1
单独,2,compound,yes,none,2
单纯,2,compound,yes,none,2
单调,2,compound,yes,none,2
即将,2,compound,yes,none,2
却,1,single,yes,none,1
卷,1,single,yes,none,1
历史,2,compound,yes,none,2
厘米,2,compound,yes,none,2
厚,1,single,yes,none,1
原则,2,compound,yes,none,2
原料,2,compound,yes,none,2
县,1,single,yes,none,1
参与,2,compound,yes,none,2
参考,2,compound,yes,none,2
及格,2,compound,yes,none,2
反,1,single,yes,none,1
反映,2,compound,yes,none,2
反而,2,compound,yes,none,2
发挥,2,compound,yes,none,2
发烧,2,compound,yes,none,2
发票,2,compound,yes,none,2
叔叔,2,compound,yes,none,1
受不了,3,compound,yes,none,3
口袋,2,compound,yes,none,2
口语,2,compound,yes,none,2
召开,2,compound,yes,none,2
可见,2,compound,yes,none,2
台上,2,compound,yes,none,2
台阶,2,compound,yes,none,2
叶子,2,compound,yes,none,2
号码,2,compound,yes,none,2
吃惊,2,compound,yes,none,2
各个,2,compound,yes,none,2
合同,2,compound,yes,none,2
同情,2,compound,yes,none,2
名人,2,compound,yes,none,2
名片,2,compound,yes,none,2
名牌儿,3,compound,yes,none,3
后头,2,compound,yes,none,2
否则,2,compound,yes,none,2
含,1,single,yes,none,1
含义,2,compound,yes,none,2
含有,2,compound,yes,none,2
含量,2,compound,yes,none,2
吸,1,single,yes,none,1
吸引,2,compound,yes,none,2
吸收,2,compound,yes,none,2
吸烟,2,compound,yes,none,2
吸管,2,compound,yes,none,2
呀,1,single,yes,none,1
味儿,2,compound,yes,none,2
呼吸,2,compound,yes,none,2
咸,1,single,yes,none,1
品质,2,compound,yes,none,2
哪怕,2,compound,yes,none,2
售货员,3,compound,yes,none,3
唱片,2,compound,yes,none,2
商务,2,compound,yes,none,2
善于,2,compound,yes,none,2
善良,2,compound,yes,none,2
喜爱,2,compound,yes,none,2
嘴巴,2,compound,yes,none,2
器官,2,compound,yes,none,2
回复,2,compound,yes,none,2
围巾,2,compound,yes,none,2
固定,2,compound,yes,none,2
图案,2,compound,yes,none,2
圆,1,single,yes,none,1
圆满,2,compound,yes,none,2
圈,1,single,yes,none,1
土地,2,compound,yes,none,2
在乎,2,compound,yes,none,2
在于,2,compound,yes,none,2
地下,2,compound,yes,none,2
地位,2,compound,yes,none,2
地址,2,compound,yes,none,2
地面,2,compound,yes,none,2
坚固,2,compound,yes,none,2
垃圾,2,compound,yes,none,2
型,1,single,yes,none,1
型号,2,compound,yes,none,2
培养,2,compound,yes,none,2
培育,2,compound,yes,none,2
培训,2,compound,yes,none,2
培训班,3,compound,yes,none,3
堵,1,single,yes,none,1
堵车,2,compound,yes,none,2
塑料,2,compound,yes,none,2
塑料袋,3,compound,yes,none,3
填,1,single,yes,none,1
填空,2,compound,yes,none,2
士兵,2,compound,yes,none,2
处,1,single,yes,none,1
处于,2,compound,yes,none,2
复制,2,compound,yes,none,2
夏季,2,compound,yes,none,2
外交官,3,compound,yes,none,3
外套,2,compound,yes,none,2
外汇,2,compound,yes,none,2
多年,2,compound,yes,none,2
多样,2,compound,yes,none,2
多次,2,compound,yes,none,2
多种,2,compound,yes,none,2
大众,2,compound,yes,none,2
大会,2,compound,yes,none,2
大哥,2,compound,yes,none,2
大型,2,compound,yes,none,2
大多,2,compound,yes,none,2
大妈,2,compound,yes,none,2
大姐,2,compound,yes,none,2
大巴,2,compound,yes,none,2
大方,2,compound,yes,none,2
大楼,2,compound,yes,none,2
大爷,2,compound,yes,none,2
大规模,3,compound,yes,none,3
大陆,2,compound,yes,none,2
天真,2,compound,yes,none,2
夫人,2,compound,yes,none,2
夫妇,2,compound,yes,none,2
夫妻,2,compound,yes,none,2
失业,2,compound,yes,none,2
失望,2,compound,yes,none,2
失败,2,compound,yes,none,2
奋斗,2,compound,yes,none,2
奖,1,single,yes,none,1
奖学金,3,compound,yes,none,3
奖金,2,compound,yes,none,2
套餐,2,compound,yes,none,2
女士,2,compound,yes,none,2
好友,2,compound,yes,none,2
如今,2,compound,yes,none,2
妻子,2,compound,yes,none,2
姐妹,2,compound,yes,none,2
婚礼,2,compound,yes,none,2
字母,2,compound,yes,none,2
孙女,2,compound,yes,none,2
孙子,2,compound,yes,none,2
季,1,single,yes,none,1
季度,2,compound,yes,none,2
季节,2,compound,yes,none,2
学分,2,compound,yes,none,2
学年,2,compound,yes,none,2
学时,2,compound,yes,none,2
学术,2,compound,yes,none,2
学问,2,compound,yes,none,2
宁静,2,compound,yes,none,2
守,1,single,yes,none,1
安,1,single,yes,none,1
安置,2,compound,yes,none,2
官,1,single,yes,none,1
官方,2,compound,yes,none,2
定,1,single,yes,none,1
宝,1,single,yes,none,1
宝宝,2,compound,yes,none,1
宝石,2,compound,yes,none,2
宝贝,2,compound,yes,none,2
宝贵,2,compound,yes,none,2
实施,2,compound,yes,none,2
实用,2,compound,yes,none,2
家务,2,compound,yes,none,2
宽,1,single,yes,none,1
宽广,2,compound,yes,none,2
寄,1,single,yes,none,1
密,1,single,yes,none,1
密切,2,compound,yes,none,2
密码,2,compound,yes,none,2
寒假,2,compound,yes,none,2
寒冷,2,compound,yes,none,2
对于,2,compound,yes,none,2
对付,2,compound,yes,none,2
对比,2,compound,yes,none,2
寻找,2,compound,yes,none,2
导游,2,compound,yes,none,2
导致,2,compound,yes,none,2
封闭,2,compound,yes,none,2
小伙子,3,compound,yes,none,3
小吃,2,compound,yes,none,2
小型,2,compound,yes,none,2
尺,1,single,yes,none,1
尺子,2,compound,yes,none,2
尺寸,2,compound,yes,none,2
尽力,2,compound,yes,none,2
尽快,2,compound,yes,none,2
尾巴,2,compound,yes,none,2
局,1,single,yes,none,1
居住,2,compound,yes,none,2
居民,2,compound,yes,none,2
工程,2,compound,yes,none,2
巧克力,3,compound,yes,none,3
巨大,2,compound,yes,none,2
巴士,2,compound,yes,none,2
市区,2,compound,yes,none,2
布置,2,compound,yes,none,2
帅,1,single,yes,none,1
帅哥,2,compound,yes,none,2
常识,2,compound,yes,none,2
帽子,2,compound,yes,none,2
平均,2,compound,yes,none,2
平方,2,compound,yes,none,2
平稳,2,compound,yes,none,2
平静,2,compound,yes,none,2
幼儿园,3,compound,yes,none,3
应,1,single,yes,none,1
底,1,single,yes,none,1
度过,2,compound,yes,none,2
延期,2,compound,yes,none,2
延续,2,compound,yes,none,2
延长,2,compound,yes,none,2
开水,2,compound,yes,none,2
开花,2,compound,yes,none,2
引,1,single,yes,none,1
引导,2,compound,yes,none,2
引起,2,compound,yes,none,2
引进,2,compound,yes,none,2
弯,1,single,yes,none,1
弱,1,single,yes,none,1
归,1,single,yes,none,1
录取,2,compound,yes,none,2
形势,2,compound,yes,none,2
形容,2,compound,yes,none,2
影子,2,compound,yes,none,2
彻底,2,compound,yes,none,2
征服,2,compound,yes,none,2
征求,2,compound,yes,none,2
待遇,2,compound,yes,none,2
律师,2,compound,yes,none,2
得意,2,compound,yes,none,2
微信,2,compound,yes,none,2
微笑,2,compound,yes,none,2
心理,2,compound,yes,none,2
快递,2,compound,yes,none,2
忽视,2,compound,yes,none,2
怀念,2,compound,yes,none,2
怀疑,2,compound,yes,none,2
思考,2,compound,yes,none,2
急忙,2,compound,yes,none,2
性质,2,compound,yes,none,2
怪,1,single,yes,none,1
总之,2,compound,yes,none,2
总共,2,compound,yes,none,2
总理,2,compound,yes,none,2
总统,2,compound,yes,none,2
恶心,2,compound,yes,none,2
情景,2,compound,yes,none,2
想念,2,compound,yes,none,2
想象,2,compound,yes,none,2
感兴趣,3,compound,yes,none,3
成人,2,compound,yes,none,2
或许,2,compound,yes,none,2
战争,2,compound,yes,none,2
战士,2,compound,yes,none,2
战斗,2,compound,yes,none,2
战胜,2,compound,yes,none,2
戴,1,single,yes,none,1
户,1,single,yes,none,1
手套,2,compound,yes,none,2
手工,2,compound,yes,none,2
手术,2,compound,yes,none,2
手里,2,compound,yes,none,2
打扫,2,compound,yes,none,2
打折,2,compound,yes,none,2
打败,2,compound,yes,none,2
打针,2,compound,yes,none,2
打雷,2,compound,yes,none,2
扩大,2,compound,yes,none,2
扩展,2,compound,yes,none,2
扫,1,single,yes,none,1
批,1,single,yes,none,1
承受,2,compound,yes,none,2
承担,2,compound,yes,none,2
承认,2,compound,yes,none,2
技巧,2,compound,yes,none,2
抄,1,single,yes,none,1
抄写,2,compound,yes,none,2
抓紧,2,compound,yes,none,2
投,1,single,yes,none,1
投入,2,compound,yes,none,2
投诉,2,compound,yes,none,2
投资,2,compound,yes,none,2
折,1,single,yes,none,1
护士,2,compound,yes,none,2
抱,1,single,yes,none,1
抽,1,single,yes,none,1
抽奖,2,compound,yes,none,2
抽烟,2,compound,yes,none,2
担任,2,compound,yes,none,2
担保,2,compound,yes,none,2
担心,2,compound,yes,none,2
拉开,2,compound,yes,none,2
拍照,2,compound,yes,none,2
招呼,2,compound,yes,none,2
括号,2,compound,yes,none,2
指挥,2,compound,yes,none,2
按时,2,compound,yes,none,2
挑,1,single,yes,none,1
挑战,2,compound,yes,none,2
挑选,2,compound,yes,none,2
排列,2,compound,yes,none,2
推迟,2,compound,yes,none,2
推销,2,compound,yes,none,2
措施,2,compound,yes,none,2
描写,2,compound,yes,none,2
描述,2,compound,yes,none,2
提供,2,compound,yes,none,2
提醒,2,compound,yes,none,2
摆,1,single,yes,none,1
摆动,2,compound,yes,none,2
摆脱,2,compound,yes,none,2
摇,1,single,yes,none,1
摸,1,single,yes,none,1
操作,2,compound,yes,none,2
操场,2,compound,yes,none,2
擦,1,single,yes,none,1
收回,2,compound,yes,none,2
收益,2,compound,yes,none,2
收获,2,compound,yes,none,2
改善,2,compound,yes,none,2
改正,2,compound,yes,none,2
放松,2,compound,yes,none,2
政府,2,compound,yes,none,2
政治,2,compound,yes,none,2
效率,2,compound,yes,none,2
敌人,2,compound,yes,none,2
教授,2,compound,yes,none,2
教训,2,compound,yes,none,2
散,1,single,yes,none,1
数据,2,compound,yes,none,2
数码,2,compound,yes,none,2
新型,2,compound,yes,none,2
新娘,2,compound,yes,none,2
新郎,2,compound,yes,none,2
新鲜,2,compound,yes,none,2
方,1,single,yes,none,1
方案,2,compound,yes,none,2
方针,2,compound,yes,none,2
无,1,single,yes,none,1
无所谓,3,compound,yes,none,3
无数,2,compound,yes,none,2
无法,2,compound,yes,none,2
无聊,2,compound,yes,none,2
无论,2,compound,yes,none,2
无限,2,compound,yes,none,2
既,1,single,yes,none,1
既然,2,compound,yes,none,2
日历,2,compound,yes,none,2
日记,2,compound,yes,none,2
春季,2,compound,yes,none,2
是否,2,compound,yes,none,2
显著,2,compound,yes,none,2
晒,1,single,yes,none,1
晚点,2,compound,yes,none,2
智力,2,compound,yes,none,2
智能,2,compound,yes,none,2
暑假,2,compound,yes,none,2
暖气,2,compound,yes,none,2
暗,1,single,yes,none,1
暗示,2,compound,yes,none,2
曾,1,single,yes,none,1
替,1,single,yes,none,1
替代,2,compound,yes,none,2
最初,2,compound,yes,none,2
月底,2,compound,yes,none,2
有劲儿,3,compound,yes,none,3
有趣,2,compound,yes,none,2
有限,2,compound,yes,none,2
期中,2,compound,yes,none,2
期待,2,compound,yes,none,2
期末,2,compound,yes,none,2
期间,2,compound,yes,none,2
期限,2,compound,yes,none,2
未必,2,compound,yes,none,2
未来,2,compound,yes,none,2
末,1,single,yes,none,1
本科,2,compound,yes,none,2
机构,2,compound,yes,none,2
机遇,2,compound,yes,none,2
权利,2,compound,yes,none,2
材料,2,compound,yes,none,2
来不及,3,compound,yes,none,3
来得及,3,compound,yes,none,3
来源,2,compound,yes,none,2
松,1,single,yes,none,1
松树,2,compound,yes,none,2
极,1,single,yes,none,1
极其,2,compound,yes,none,2
构成,2,compound,yes,none,2
构造,2,compound,yes,none,2
果实,2,compound,yes,none,2
标志,2,compound,yes,none,2
树叶,2,compound,yes,none,2
树林,2,compound,yes,none,2
根,1,single,yes,none,1
根据,2,compound,yes,none,2
格外,2,compound,yes,none,2
梦,1,single,yes,none,1
梦想,2,compound,yes,none,2
梦见,2,compound,yes,none,2
检测,2,compound,yes,none,2
棵,1,single,yes,none,1
植物,2,compound,yes,none,2
楼梯,2,compound,yes,none,2
概括,2,compound,yes,none,2
模型,2,compound,yes,none,2
模特儿,3,compound,yes,none,3
此,1,single,yes,none,1
此外,2,compound,yes,none,2
步行,2,compound,yes,none,2
比分,2,compound,yes,none,2
毕业,2,compound,yes,none,2
毕业生,3,compound,yes,none,3
毛巾,2,compound,yes,none,2
毛衣,2,compound,yes,none,2
毫升,2,compound,yes,none,2
毫米,2,compound,yes,none,2
气球,2,compound,yes,none,2
汇,1,single,yes,none,1
汇报,2,compound,yes,none,2
汇率,2,compound,yes,none,2
江,1,single,yes,none,1
汽水,2,compound,yes,none,2
汽油,2,compound,yes,none,2
沉,1,single,yes,none,1
沉重,2,compound,yes,none,2
沉默,2,compound,yes,none,2
没想到,3,compound,yes,none,3
没法儿,3,compound,yes,none,3
没错,2,compound,yes,none,2
治,1,single,yes,none,1
治疗,2,compound,yes,none,2
法,1,single,yes,none,1
法官,2,compound,yes,none,2
法律,2,compound,yes,none,2
法院,2,compound,yes,none,2
泪,1,single,yes,none,1
泪水,2,compound,yes,none,2
流传,2,compound,yes,none,2
浅,1,single,yes,none,1
测,1,single,yes,none,1
测试,2,compound,yes,none,2
测量,2,compound,yes,none,2
浓,1,single,yes,none,1
海水,2,compound,yes,none,2
海鲜,2,compound,yes,none,2
消化,2,compound,yes,none,2
淡,1,single,yes,none,1
深厚,2,compound,yes,none,2
清醒,2,compound,yes,none,2
渐渐,2,compound,yes,none,1
湿,1,single,yes,none,1
演讲,2,compound,yes,none,2
潮,1,single,yes,none,1
潮流,2,compound,yes,none,2
潮湿,2,compound,yes,none,2
激动,2,compound,yes,none,2
激烈,2,compound,yes,none,2
灯光,2,compound,yes,none,2
点名,2,compound,yes,none,2
烦,1,single,yes,none,1
烧,1,single,yes,none,1
热心,2,compound,yes,none,2
热闹,2,compound,yes,none,2
然而,2,compound,yes,none,2
熟练,2,compound,yes,none,2
燃料,2,compound,yes,none,2
燃烧,2,compound,yes,none,2
爱国,2,compound,yes,none,2
爱护,2,compound,yes,none,2
片面,2,compound,yes,none,2
牌,1,single,yes,none,1
牙,1,single,yes,none,1
牙刷,2,compound,yes,none,2
特价,2,compound,yes,none,2
特征,2,compound,yes,none,2
特殊,2,compound,yes,none,2
独特,2,compound,yes,none,2
独立,2,compound,yes,none,2
独自,2,compound,yes,none,2
率先,2,compound,yes,none,2
玉,1,single,yes,none,1
玉米,2,compound,yes,none,2
王,1,single,yes,none,1
瓜,1,single,yes,none,1
甚至,2,compound,yes,none,2
用途,2,compound,yes,none,2
申请,2,compound,yes,none,2
电动车,3,compound,yes,none,3
电梯,2,compound,yes,none,2
电源,2,compound,yes,none,2
电灯,2,compound,yes,none,2
男士,2,compound,yes,none,2
男女,2,compound,yes,none,2
疑问,2,compound,yes,none,2
疗养,2,compound,yes,none,2
痛快,2,compound,yes,none,2
登,1,single,yes,none,1
登山,2,compound,yes,none,2
登录,2,compound,yes,none,2
登记,2,compound,yes,none,2
百货,2,compound,yes,none,2
的确,2,compound,yes,none,2
盐,1,single,yes,none,1
盖,1,single,yes,none,1
盘,1,single,yes,none,1
盘子,2,compound,yes,none,2
相反,2,compound,yes,none,2
相处,2,compound,yes,none,2
相片,2,compound,yes,none,2
看不起,3,compound,yes,none,3
看望,2,compound,yes,none,2
看来,2,compound,yes,none,2
眼泪,2,compound,yes,none,2
眼里,2,compound,yes,none,2
眼镜,2,compound,yes,none,2
着急,2,compound,yes,none,2
着火,2,compound,yes,none,2
睡着,2,compound,yes,none,2
矮,1,single,yes,none,1
矮小,2,compound,yes,none,2
矿泉水,3,compound,yes,none,3
研制,2,compound,yes,none,2
研究,2,compound,yes,none,2
研究生,3,compound,yes,none,3
破产,2,compound,yes,none,2
确认,2,compound,yes,none,2
祝福,2,compound,yes,none,2
神秘,2,compound,yes,none,2
神话,2,compound,yes,none,2
禁止,2,compound,yes,none,2
离不开,3,compound,yes,none,3
秋季,2,compound,yes,none,2
种植,2,compound,yes,none,2
种类,2,compound,yes,none,2
秘书,2,compound,yes,none,2
秘密,2,compound,yes,none,2
积累,2,compound,yes,none,2
称赞,2,compound,yes,none,2
移,1,single,yes,none,1
移动,2,compound,yes,none,2
移民,2,compound,yes,none,2
程序,2,compound,yes,none,2
稳,1,single,yes,none,1
稳定,2,compound,yes,none,2
究竟,2,compound,yes,none,2
穷,1,single,yes,none,1
穷人,2,compound,yes,none,2
空间,2,compound,yes,none,2
穿上,2,compound,yes,none,2
窗台,2,compound,yes,none,2
窗子,2,compound,yes,none,2
窗户,2,compound,yes,none,2
立即,2,compound,yes,none,2
竟然,2,compound,yes,none,2
童年,2,compound,yes,none,2
童话,2,compound,yes,none,2
符号,2,compound,yes,none,2
符合,2,compound,yes,none,2
笨,1,single,yes,none,1
答案,2,compound,yes,none,2
简历,2,compound,yes,none,2
箱,1,single,yes,none,1
箱子,2,compound,yes,none,2
类型,2,compound,yes,none,2
粗,1,single,yes,none,1
粗心,2,compound,yes,none,2
粮食,2,compound,yes,none,2
精力,2,compound,yes,none,2
系列,2,compound,yes,none,2
系统,2,compound,yes,none,2
紧密,2,compound,yes,none,2
红包,2,compound,yes,none,2
约会,2,compound,yes,none,2
纪律,2,compound,yes,none,2
纯,1,single,yes,none,1
纯净水,3,compound,yes,none,3
纷纷,2,compound,yes,none,1
细,1,single,yes,none,1
细致,2,compound,yes,none,2
细节,2,compound,yes,none,2
经典,2,compound,yes,none,2
结,1,single,yes,none,1
结构,2,compound,yes,none,2
结论,2,compound,yes,none,2
统一,2,compound,yes,none,2
统计,2,compound,yes,none,2
维修,2,compound,yes,none,2
维护,2,compound,yes,none,2
维持,2,compound,yes,none,2
综合,2,compound,yes,none,2
缓解,2,compound,yes,none,2
编,1,single,yes,none,1
缩小,2,compound,yes,none,2
缩短,2,compound,yes,none,2
网址,2,compound,yes,none,2
网络,2,compound,yes,none,2
美女,2,compound,yes,none,2
美金,2,compound,yes,none,2
翻,1,single,yes,none,1
翻译,2,compound,yes,none,2
老公,2,compound,yes,none,2
老婆,2,compound,yes,none,2
老实,2,compound,yes,none,2
老家,2,compound,yes,none,2
考察,2,compound,yes,none,2
考虑,2,compound,yes,none,2
而,1,single,yes,none,1
而是,2,compound,yes,none,2
耳机,2,compound,yes,none,2
聚,1,single,yes,none,1
聚会,2,compound,yes,none,2
肚子,2,compound,yes,none,2
肥,1,single,yes,none,1
背景,2,compound,yes,none,2
胖子,2,compound,yes,none,2
胸部,2,compound,yes,none,2
能干,2,compound,yes,none,2
脑袋,2,compound,yes,none,2
脱,1,single,yes,none,1
腰,1,single,yes,none,1
自,1,single,yes,none,1
自信,2,compound,yes,none,2
舒适,2,compound,yes,none,2
航班,2,compound,yes,none,2
航空,2,compound,yes,none,2
良好,2,compound,yes,none,2
色,1,single,yes,none,1
色彩,2,compound,yes,none,2
节省,2,compound,yes,none,2
苦,1,single,yes,none,1
英勇,2,compound,yes,none,2
茶叶,2,compound,yes,none,2
药物,2,compound,yes,none,2
获,1,single,yes,none,1
获取,2,compound,yes,none,2
获奖,2,compound,yes,none,2
获得,2,compound,yes,none,2
营业,2,compound,yes,none,2
落,1,single,yes,none,1
著作,2,compound,yes,none,2
著名,2,compound,yes,none,2
薄,1,single,yes,none,1
虫子,2,compound,yes,none,2
行业,2,compound,yes,none,2
街道,2,compound,yes,none,2
表情,2,compound,yes,none,2
表扬,2,compound,yes,none,2
袋,1,single,yes,none,1
袜子,2,compound,yes,none,2
被迫,2,compound,yes,none,2
装修,2,compound,yes,none,2
装置,2,compound,yes,none,2
西瓜,2,compound,yes,none,2
规则,2,compound,yes,none,2
规律,2,compound,yes,none,2
规模,2,compound,yes,none,2
角色,2,compound,yes,none,2
解释,2,compound,yes,none,2
议论,2,compound,yes,none,2
记载,2,compound,yes,none,2
讲座,2,compound,yes,none,2
讲究,2,compound,yes,none,2
论文,2,compound,yes,none,2
设施,2,compound,yes,none,2
设置,2,compound,yes,none,2
词汇,2,compound,yes,none,2
试卷,2,compound,yes,none,2
诗,1,single,yes,none,1
诗人,2,compound,yes,none,2
诚信,2,compound,yes,none,2
诚实,2,compound,yes,none,2
语法,2,compound,yes,none,2
语音,2,compound,yes,none,2
误会,2,compound,yes,none,2
说不定,3,compound,yes,none,3
说服,2,compound,yes,none,2
调皮,2,compound,yes,none,2
豆腐,2,compound,yes,none,2
负担,2,compound,yes,none,2
财产,2,compound,yes,none,2
财富,2,compound,yes,none,2
败,1,single,yes,none,1
货,1,single,yes,none,1
质量,2,compound,yes,none,2
购买,2,compound,yes,none,2
购物,2,compound,yes,none,2
贴,1,single,yes,none,1
资料,2,compound,yes,none,2
资源,2,compound,yes,none,2
赏,1,single,yes,none,1
赞助,2,compound,yes,none,2
赞成,2,compound,yes,none,2
赞赏,2,compound,yes,none,2
赢得,2,compound,yes,none,2
趋势,2,compound,yes,none,2
距离,2,compound,yes,none,2
身份,2,compound,yes,none,2
身材,2,compound,yes,none,2
身高,2,compound,yes,none,2
躺,1,single,yes,none,1
转动,2,compound,yes,none,2
转告,2,compound,yes,none,2
转弯,2,compound,yes,none,2
转移,2,compound,yes,none,2
转身,2,compound,yes,none,2
轮,1,single,yes,none,1
轮子,2,compound,yes,none,2
轮椅,2,compound,yes,none,2
轮船,2,compound,yes,none,2
轻易,2,compound,yes,none,2
轻松,2,compound,yes,none,2
辣,1,single,yes,none,1
辩论,2,compound,yes,none,2
迅速,2,compound,yes,none,2
过分,2,compound,yes,none,2
运动会,3,compound,yes,none,3
运动员,3,compound,yes,none,3
运气,2,compound,yes,none,2
运用,2,compound,yes,none,2
近代,2,compound,yes,none,2
进口,2,compound,yes,none,2
迟到,2,compound,yes,none,2
迫切,2,compound,yes,none,2
追求,2,compound,yes,none,2
选择,2,compound,yes,none,2
透,1,single,yes,none,1
透明,2,compound,yes,none,2
逐步,2,compound,yes,none,2
逐渐,2,compound,yes,none,2
途中,2,compound,yes,none,2
通知书,3,compound,yes,none,3
逛,1,single,yes,none,1
造型,2,compound,yes,none,2
遇,1,single,yes,none,1
遇到,2,compound,yes,none,2
遇见,2,compound,yes,none,2
遗产,2,compound,yes,none,2
遗传,2,compound,yes,none,2
避,1,single,yes,none,1
避免,2,compound,yes,none,2
邮局,2,compound,yes,none,2
酒吧,2,compound,yes,none,2
酸,1,single,yes,none,1
酸奶,2,compound,yes,none,2
醒,1,single,yes,none,1
采访,2,compound,yes,none,2
重量,2,compound,yes,none,2
量,1,single,yes,none,1
针,1,single,yes,none,1
针对,2,compound,yes,none,2
销售,2,compound,yes,none,2
锻炼,2,compound,yes,none,2
