word,length,type,unique_to_level,also_appears_in_levels,character_count
以外,2,compound,yes,none,2
件,1,single,yes,none,1
份,1,single,yes,none,1
休假,2,compound,yes,none,2
但,1,single,yes,none,1
但是,2,compound,yes,none,2
位,1,single,yes,none,1
低,1,single,yes,none,1
住房,2,compound,yes,none,2
住院,2,compound,yes,none,2
体育,2,compound,yes,none,2
体育场,3,compound,yes,none,3
体育馆,3,compound,yes,none,3
作业,2,compound,yes,none,2
作家,2,compound,yes,none,2
作文,2,compound,yes,none,2
作用,2,compound,yes,none,2
使用,2,compound,yes,none,2
例如,2,compound,yes,none,2
例子,2,compound,yes,none,2
便宜,2,compound,yes,none,2
信,1,single,yes,none,1
信号,2,compound,yes,none,2
信心,2,compound,yes,none,2
信息,2,compound,yes,none,2
信用卡,3,compound,yes,none,3
倒,1,single,yes,none,1
借,1,single,yes,none,1
假,1,single,yes,none,1
假期,2,compound,yes,none,2
做到,2,compound,yes,none,2
做法,2,compound,yes,none,2
做饭,2,compound,yes,none,2
停,1,single,yes,none,1
停车,2,compound,yes,none,2
停车场,3,compound,yes,none,3
健康,2,compound,yes,none,2
像,1,single,yes,none,1
克,1,single,yes,none,1
入口,2,compound,yes,none,2
全,1,single,yes,none,1
全体,2,compound,yes,none,2
全国,2,compound,yes,none,2
全家,2,compound,yes,none,2
全年,2,compound,yes,none,2
全身,2,compound,yes,none,2
全部,2,compound,yes,none,2
公交车,3,compound,yes,none,3
公共汽车,4,compound,yes,none,4
公司,2,compound,yes,none,2
公园,2,compound,yes,none,2
公平,2,compound,yes,none,2
公斤,2,compound,yes,none,2
公路,2,compound,yes,none,2
公里,2,compound,yes,none,2
关心,2,compound,yes,none,2
关机,2,compound,yes,none,2
其中,2,compound,yes,none,2
其他,2,compound,yes,none,2
养,1,single,yes,none,1
冬天,2,compound,yes,none,2
准确,2,compound,yes,none,2
凉,1,single,yes,none,1
凉快,2,compound,yes,none,2
出发,2,compound,yes,none,2
出口,2,compound,yes,none,2
出国,2,compound,yes,none,2
出现,2,compound,yes,none,2
出生,2,compound,yes,none,2
出租,2,compound,yes,none,2
出租车,3,compound,yes,none,3
出门,2,compound,yes,none,2
出院,2,compound,yes,none,2
分开,2,compound,yes,none,2
分数,2,compound,yes,none,2
分钟,2,compound,yes,none,2
刚,1,single,yes,none,1
刚刚,2,compound,yes,none,1
刚才,2,compound,yes,none,2
到处,2,compound,yes,none,2
刻,1,single,yes,none,1
前年,2,compound,yes,none,2
办,1,single,yes,none,1
办公室,3,compound,yes,none,3
办法,2,compound,yes,none,2
加,1,single,yes,none,1
加油,2,compound,yes,none,2
动物,2,compound,yes,none,2
动物园,3,compound,yes,none,3
努力,2,compound,yes,none,2
北方,2,compound,yes,none,2
十分,2,compound,yes,none,2
千,1,single,yes,none,1
千克,2,compound,yes,none,2
午睡,2,compound,yes,none,2
午餐,2,compound,yes,none,2
半夜,2,compound,yes,none,2
单位,2,compound,yes,none,2
卖,1,single,yes,none,1
南方,2,compound,yes,none,2
占,1,single,yes,none,1
卡,1,single,yes,none,1
原因,2,compound,yes,none,2
原来,2,compound,yes,none,2
参加,2,compound,yes,none,2
参观,2,compound,yes,none,2
又,1,single,yes,none,1
友好,2,compound,yes,none,2
发,1,single,yes,none,1
发现,2,compound,yes,none,2
取,1,single,yes,none,1
取得,2,compound,yes,none,2
受到,2,compound,yes,none,2
变,1,single,yes,none,1
变成,2,compound,yes,none,2
句,1,single,yes,none,1
句子,2,compound,yes,none,2
只,1,single,yes,none,1
只能,2,compound,yes,none,2
只要,2,compound,yes,none,2
叫作,2,compound,yes,none,2
可以,2,compound,yes,none,2
可怕,2,compound,yes,none,2
可是,2,compound,yes,none,2
可爱,2,compound,yes,none,2
可能,2,compound,yes,none,2
司机,2,compound,yes,none,2
合适,2,compound,yes,none,2
同事,2,compound,yes,none,2
同时,2,compound,yes,none,2
同样,2,compound,yes,none,2
名,1,single,yes,none,1
名单,2,compound,yes,none,2
名称,2,compound,yes,none,2
后来,2,compound,yes,none,2
向,1,single,yes,none,1
听讲,2,compound,yes,none,2
听说,2,compound,yes,none,2
吹,1,single,yes,none,1
周,1,single,yes,none,1
周年,2,compound,yes,none,2
周末,2,compound,yes,none,2
味道,2,compound,yes,none,2
咱,1,single,yes,none,1
咱们,2,compound,yes,none,2
响,1,single,yes,none,1
哭,1,single,yes,none,1
商人,2,compound,yes,none,2
商量,2,compound,yes,none,2
啊,1,single,yes,none,1
喂,1,single,yes,none,1
喊,1,single,yes,none,1
嘴,1,single,yes,none,1
回国,2,compound,yes,none,2
因为,2,compound,yes,none,2
国际,2,compound,yes,none,2
图片,2,compound,yes,none,2
地球,2,compound,yes,none,2
地铁,2,compound,yes,none,2
地铁站,3,compound,yes,none,3
场,1,single,yes,none,1
坏人,2,compound,yes,none,2
坏处,2,compound,yes,none,2
墙,1,single,yes,none,1
声音,2,compound,yes,none,2
复习,2,compound,yes,none,2
夏天,2,compound,yes,none,2
外卖,2,compound,yes,none,2
外地,2,compound,yes,none,2
多久,2,compound,yes,none,2
多么,2,compound,yes,none,2
多云,2,compound,yes,none,2
多数,2,compound,yes,none,2
夜,1,single,yes,none,1
夜里,2,compound,yes,none,2
够,1,single,yes,none,1
大人,2,compound,yes,none,2
大声,2,compound,yes,none,2
大多数,3,compound,yes,none,3
大大,2,compound,yes,none,1
大家,2,compound,yes,none,2
大小,2,compound,yes,none,2
大海,2,compound,yes,none,2
大自然,3,compound,yes,none,3
大衣,2,compound,yes,none,2
大部分,3,compound,yes,none,3
大量,2,compound,yes,none,2
大门,2,compound,yes,none,2
天上,2,compound,yes,none,2
太太,2,compound,yes,none,1
太阳,2,compound,yes,none,2
头,1,single,yes,none,1
头,1,single,yes,none,1
头发,2,compound,yes,none,2
套,1,single,yes,none,1
好久,2,compound,yes,none,2
好事,2,compound,yes,none,2
好人,2,compound,yes,none,2
好像,2,compound,yes,none,2
好处,2,compound,yes,none,2
好多,2,compound,yes,none,2
如果,2,compound,yes,none,2
姓,1,single,yes,none,1
姓名,2,compound,yes,none,2
字典,2,compound,yes,none,2
学期,2,compound,yes,none,2
它,1,single,yes,none,1
它们,2,compound,yes,none,2
安全,2,compound,yes,none,2
安静,2,compound,yes,none,2
完,1,single,yes,none,1
完全,2,compound,yes,none,2
完成,2,compound,yes,none,2
实习,2,compound,yes,none,2
实在,2,compound,yes,none,2
实现,2,compound,yes,none,2
实际,2,compound,yes,none,2
客人,2,compound,yes,none,2
家庭,2,compound,yes,none,2
家长,2,compound,yes,none,2
对话,2,compound,yes,none,2
对面,2,compound,yes,none,2
封,1,single,yes,none,1
小声,2,compound,yes,none,2
小心,2,compound,yes,none,2
小时候,3,compound,yes,none,3
小组,2,compound,yes,none,2
小说,2,compound,yes,none,2
少年,2,compound,yes,none,2
少数,2,compound,yes,none,2
就要,2,compound,yes,none,2
层,1,single,yes,none,1
差不多,3,compound,yes,none,3
已经,2,compound,yes,none,2
市,1,single,yes,none,1
市长,2,compound,yes,none,2
带,1,single,yes,none,1
带来,2,compound,yes,none,2
帮助,2,compound,yes,none,2
常用,2,compound,yes,none,2
常见,2,compound,yes,none,2
干杯,2,compound,yes,none,2
干活儿,3,compound,yes,none,3
平,1,single,yes,none,1
平安,2,compound,yes,none,2
平常,2,compound,yes,none,2
平时,2,compound,yes,none,2
平等,2,compound,yes,none,2
年级,2,compound,yes,none,2
年轻,2,compound,yes,none,2
广告,2,compound,yes,none,2
广场,2,compound,yes,none,2
应该,2,compound,yes,none,2
店,1,single,yes,none,1
度,1,single,yes,none,1
座,1,single,yes,none,1
座位,2,compound,yes,none,2
开学,2,compound,yes,none,2
开心,2,compound,yes,none,2
开机,2,compound,yes,none,2
弄,1,single,yes,none,1
当,1,single,yes,none,1
当时,2,compound,yes,none,2
影响,2,compound,yes,none,2
影片,2,compound,yes,none,2
往,1,single,yes,none,1
得,1,single,yes,none,1
得出,2,compound,yes,none,2
心中,2,compound,yes,none,2
心情,2,compound,yes,none,2
心里,2,compound,yes,none,2
必须,2,compound,yes,none,2
快乐,2,compound,yes,none,2
快点儿,3,compound,yes,none,3
快要,2,compound,yes,none,2
快餐,2,compound,yes,none,2
忽然,2,compound,yes,none,2
态度,2,compound,yes,none,2
怎么办,3,compound,yes,none,3
怎么样,3,compound,yes,none,3
怎样,2,compound,yes,none,2
怕,1,single,yes,none,1
急,1,single,yes,none,1
想到,2,compound,yes,none,2
想法,2,compound,yes,none,2
想起,2,compound,yes,none,2
意思,2,compound,yes,none,2
意见,2,compound,yes,none,2
感到,2,compound,yes,none,2
感动,2,compound,yes,none,2
感觉,2,compound,yes,none,2
感谢,2,compound,yes,none,2
愿意,2,compound,yes,none,2
懂,1,single,yes,none,1
懂得,2,compound,yes,none,2
成,1,single,yes,none,1
成为,2,compound,yes,none,2
成绩,2,compound,yes,none,2
或,1,single,yes,none,1
或者,2,compound,yes,none,2
所以,2,compound,yes,none,2
所有,2,compound,yes,none,2
手表,2,compound,yes,none,2
才,1,single,yes,none,1
打印,2,compound,yes,none,2
打工,2,compound,yes,none,2
打算,2,compound,yes,none,2
找出,2,compound,yes,none,2
护照,2,compound,yes,none,2
报名,2,compound,yes,none,2
报纸,2,compound,yes,none,2
拉,1,single,yes,none,1
拿出,2,compound,yes,none,2
拿到,2,compound,yes,none,2
挺,1,single,yes,none,1
挺好,2,compound,yes,none,2
换,1,single,yes,none,1
掉,1,single,yes,none,1
排,1,single,yes,none,1
排球,2,compound,yes,none,2
排队,2,compound,yes,none,2
接,1,single,yes,none,1
接下来,3,compound,yes,none,3
接到,2,compound,yes,none,2
接受,2,compound,yes,none,2
接着,2,compound,yes,none,2
推,1,single,yes,none,1
提,1,single,yes,none,1
提出,2,compound,yes,none,2
提到,2,compound,yes,none,2
提高,2,compound,yes,none,2
收,1,single,yes,none,1
收入,2,compound,yes,none,2
收到,2,compound,yes,none,2
改,1,single,yes,none,1
改变,2,compound,yes,none,2
放下,2,compound,yes,none,2
放心,2,compound,yes,none,2
故事,2,compound,yes,none,2
故意,2,compound,yes,none,2
教学,2,compound,yes,none,2
教室,2,compound,yes,none,2
教师,2,compound,yes,none,2
教育,2,compound,yes,none,2
数,1,single,yes,none,1
数字,2,compound,yes,none,2
斤,1,single,yes,none,1
新闻,2,compound,yes,none,2
方便,2,compound,yes,none,2
方便面,3,compound,yes,none,3
方向,2,compound,yes,none,2
方法,2,compound,yes,none,2
方面,2,compound,yes,none,2
旅客,2,compound,yes,none,2
旅游,2,compound,yes,none,2
旅行,2,compound,yes,none,2
日子,2,compound,yes,none,2
日报,2,compound,yes,none,2
早就,2,compound,yes,none,2
早晨,2,compound,yes,none,2
早餐,2,compound,yes,none,2
明星,2,compound,yes,none,2
星星,2,compound,yes,none,1
春天,2,compound,yes,none,2
春节,2,compound,yes,none,2
晚会,2,compound,yes,none,2
晚安,2,compound,yes,none,2
晚报,2,compound,yes,none,2
晚餐,2,compound,yes,none,2
普通,2,compound,yes,none,2
普通话,3,compound,yes,none,3
晴,1,single,yes,none,1
晴天,2,compound,yes,none,2
更,1,single,yes,none,1
最近,2,compound,yes,none,2
月亮,2,compound,yes,none,2
月份,2,compound,yes,none,2
有一点儿,4,compound,yes,none,4
有人,2,compound,yes,none,2
有意思,3,compound,yes,none,3
有点儿,3,compound,yes,none,3
有点儿,3,compound,yes,none,3
有空儿,3,compound,yes,none,3
服务,2,compound,yes,none,2
机会,2,compound,yes,none,2
条,1,single,yes,none,1
条件,2,compound,yes,none,2
来自,2,compound,yes,none,2
查,1,single,yes,none,1
校园,2,compound,yes,none,2
校长,2,compound,yes,none,2
样子,2,compound,yes,none,2
检查,2,compound,yes,none,2
椅子,2,compound,yes,none,2
欢迎,2,compound,yes,none,2
正好,2,compound,yes,none,2
正常,2,compound,yes,none,2
正是,2,compound,yes,none,2
正确,2,compound,yes,none,2
段,1,single,yes,none,1
比如,2,compound,yes,none,2
比如说,3,compound,yes,none,3
气,1,single,yes,none,1
气温,2,compound,yes,none,2
水平,2,compound,yes,none,2
永远,2,compound,yes,none,2
求,1,single,yes,none,1
河,1,single,yes,none,1
油,1,single,yes,none,1
洗澡,2,compound,yes,none,2
洗衣机,3,compound,yes,none,3
活动,2,compound,yes,none,2
流,1,single,yes,none,1
流利,2,compound,yes,none,2
流行,2,compound,yes,none,2
海,1,single,yes,none,1
海边,2,compound,yes,none,2
清楚,2,compound,yes,none,2
温度,2,compound,yes,none,2
游客,2,compound,yes,none,2
湖,1,single,yes,none,1
满,1,single,yes,none,1
满意,2,compound,yes,none,2
漂亮,2,compound,yes,none,2
灯,1,single,yes,none,1
点头,2,compound,yes,none,2
热情,2,compound,yes,none,2
然后,2,compound,yes,none,2
照片,2,compound,yes,none,2
照相,2,compound,yes,none,2
照顾,2,compound,yes,none,2
熟,1,single,yes,none,1
爬,1,single,yes,none,1
爬山,2,compound,yes,none,2
爱人,2,compound,yes,none,2
爱情,2,compound,yes,none,2
片,1,single,yes,none,1
特别,2,compound,yes,none,2
特点,2,compound,yes,none,2
狗,1,single,yes,none,1
猫,1,single,yes,none,1
班长,2,compound,yes,none,2
球场,2,compound,yes,none,2
球队,2,compound,yes,none,2
球鞋,2,compound,yes,none,2
理想,2,compound,yes,none,2
瓶,1,single,yes,none,1
瓶子,2,compound,yes,none,2
生,1,single,yes,none,1
生活,2,compound,yes,none,2
生词,2,compound,yes,none,2
画,1,single,yes,none,1
画儿,2,compound,yes,none,2
画家,2,compound,yes,none,2
留,1,single,yes,none,1
留下,2,compound,yes,none,2
留学生,3,compound,yes,none,3
疼,1,single,yes,none,1
白色,2,compound,yes,none,2
的话,2,compound,yes,none,2
目的,2,compound,yes,none,2
直接,2,compound,yes,none,2
相信,2,compound,yes,none,2
相同,2,compound,yes,none,2
相机,2,compound,yes,none,2
省,1,single,yes,none,1
看法,2,compound,yes,none,2
真正,2,compound,yes,none,2
眼,1,single,yes,none,1
眼睛,2,compound,yes,none,2
短,1,single,yes,none,1
短信,2,compound,yes,none,2
碗,1,single,yes,none,1
碰,1,single,yes,none,1
碰到,2,compound,yes,none,2
碰见,2,compound,yes,none,2
礼物,2,compound,yes,none,2
离,1,single,yes,none,1
离开,2,compound,yes,none,2
秋天,2,compound,yes,none,2
科,1,single,yes,none,1
科学,2,compound,yes,none,2
科学家,3,compound,yes,none,3
租,1,single,yes,none,1
称,1,single,yes,none,1
称,1,single,yes,none,1
空气,2,compound,yes,none,2
站住,2,compound,yes,none,2
笑话,2,compound,yes,none,2
笑话儿,3,compound,yes,none,3
笔,1,single,yes,none,1
笔记,2,compound,yes,none,2
笔记本,3,compound,yes,none,3
等于,2,compound,yes,none,2
等到,2,compound,yes,none,2
答应,2,compound,yes,none,2
筷子,2,compound,yes,none,2
算,1,single,yes,none,1
篇,1,single,yes,none,1
篮球,2,compound,yes,none,2
米,1,single,yes,none,1
红,1,single,yes,none,1
红色,2,compound,yes,none,2
级,1,single,yes,none,1
纸,1,single,yes,none,1
练,1,single,yes,none,1
练习,2,compound,yes,none,2
组,1,single,yes,none,1
组成,2,compound,yes,none,2
组长,2,compound,yes,none,2
经常,2,compound,yes,none,2
经理,2,compound,yes,none,2
经过,2,compound,yes,none,2
结果,2,compound,yes,none,2
绿,1,single,yes,none,1
绿色,2,compound,yes,none,2
网,1,single,yes,none,1
网球,2,compound,yes,none,2
网站,2,compound,yes,none,2
老年,2,compound,yes,none,2
老是,2,compound,yes,none,2
老朋友,3,compound,yes,none,3
考生,2,compound,yes,none,2
而且,2,compound,yes,none,2
背,1,single,yes,none,1
能够,2,compound,yes,none,2
脏,1,single,yes,none,1
脚,1,single,yes,none,1
脸,1,single,yes,none,1
腿,1,single,yes,none,1
自己,2,compound,yes,none,2
自由,2,compound,yes,none,2
自行车,3,compound,yes,none,3
舒服,2,compound,yes,none,2
船,1,single,yes,none,1
节,1,single,yes,none,1
节日,2,compound,yes,none,2
节目,2,compound,yes,none,2
花园,2,compound,yes,none,2
英文,2,compound,yes,none,2
英语,2,compound,yes,none,2
草,1,single,yes,none,1
草地,2,compound,yes,none,2
药,1,single,yes,none,1
药店,2,compound,yes,none,2
药水,2,compound,yes,none,2
药片,2,compound,yes,none,2
菜单,2,compound,yes,none,2
蓝,1,single,yes,none,1
蓝色,2,compound,yes,none,2
虽然,2,compound,yes,none,2
蛋,1,single,yes,none,1
行为,2,compound,yes,none,2
行人,2,compound,yes,none,2
行动,2,compound,yes,none,2
街,1,single,yes,none,1
表,1,single,yes,none,1
装,1,single,yes,none,1
西北,2,compound,yes,none,2
西医,2,compound,yes,none,2
西南,2,compound,yes,none,2
西方,2,compound,yes,none,2
西餐,2,compound,yes,none,2
要求,2,compound,yes,none,2
见到,2,compound,yes,none,2
见过,2,compound,yes,none,2
观点,2,compound,yes,none,2
角,1,single,yes,none,1
角度,2,compound,yes,none,2
计划,2,compound,yes,none,2
计算机,3,compound,yes,none,3
认为,2,compound,yes,none,2
讨论,2,compound,yes,none,2
让,1,single,yes,none,1
讲,1,single,yes,none,1
讲话,2,compound,yes,none,2
许多,2,compound,yes,none,2
词,1,single,yes,none,1
词典,2,compound,yes,none,2
词语,2,compound,yes,none,2
该,1,single,yes,none,1
语言,2,compound,yes,none,2
说明,2,compound,yes,none,2
请客,2,compound,yes,none,2
请求,2,compound,yes,none,2
读音,2,compound,yes,none,2
课堂,2,compound,yes,none,2
走开,2,compound,yes,none,2
走过,2,compound,yes,none,2
走进,2,compound,yes,none,2
起飞,2,compound,yes,none,2
超市,2,compound,yes,none,2
超过,2,compound,yes,none,2
越,1,single,yes,none,1
越来越,3,compound,yes,none,2
路边,2,compound,yes,none,2
身边,2,compound,yes,none,2
车辆,2,compound,yes,none,2
轻,1,single,yes,none,1
辆,1,single,yes,none,1
边,1,single,yes,none,1
过去,2,compound,yes,none,2
过年,2,compound,yes,none,2
过来,2,compound,yes,none,2
运动,2,compound,yes,none,2
近,1,single,yes,none,1
这么,2,compound,yes,none,2
这时,2,compound,yes,none,2
这时候,3,compound,yes,none,3
这样,2,compound,yes,none,2
进入,2,compound,yes,none,2
进行,2,compound,yes,none,2
送到,2,compound,yes,none,2
送给,2,compound,yes,none,2
选,1,single,yes,none,1
通,1,single,yes,none,1
通知,2,compound,yes,none,2
通过,2,compound,yes,none,2
遍,1,single,yes,none,1
道,1,single,yes,none,1
道理,2,compound,yes,none,2
道路,2,compound,yes,none,2
那么,2,compound,yes,none,2
那会儿,3,compound,yes,none,3
那时,2,compound,yes,none,2
那时候,3,compound,yes,none,3
那样,2,compound,yes,none,2
部分,2,compound,yes,none,2
酒,1,single,yes,none,1
酒店,2,compound,yes,none,2
里头,2,compound,yes,none,2
里头,2,compound,yes,none,2
重复,2,compound,yes,none,2
重新,2,compound,yes,none,2
重点,2,compound,yes,none,2
重视,2,compound,yes,none,2
银行,2,compound,yes,none,2
银行卡,3,compound,yes,none,3
长,1,single,yes,none,1
长大,2,compound,yes,none,2
问路,2,compound,yes,none,2
问题,2,compound,yes,none,2
闻,1,single,yes,none,1
队,1,single,yes,none,1
队长,2,compound,yes,none,2
阴,1,single,yes,none,1
阴天,2,compound,yes,none,2
院,1,single,yes,none,1
院子,2,compound,yes,none,2
院长,2,compound,yes,none,2
随便,2,compound,yes,none,2
随时,2,compound,yes,none,2
难受,2,compound,yes,none,2
难听,2,compound,yes,none,2
难看,2,compound,yes,none,2
难过,2,compound,yes,none,2
难题,2,compound,yes,none,2
雪,1,single,yes,none,1
零下,2,compound,yes,none,2
青少年,3,compound,yes,none,3
青年,2,compound,yes,none,2
靠,1,single,yes,none,1
面,1,single,yes,none,1
面,1,single,yes,none,1
面前,2,compound,yes,none,2
鞋,1,single,yes,none,1
音乐,2,compound,yes,none,2
音乐会,3,compound,yes,none,3
音节,2,compound,yes,none,2
顺利,2,compound,yes,none,2
顾客,2,compound,yes,none,2
题,1,single,yes,none,1
颜色,2,compound,yes,none,2
食物,2,compound,yes,none,2
饭馆,2,compound,yes,none,2
饱,1,single,yes,none,1
饺子,2,compound,yes,none,2
骑,1,single,yes,none,1
骑车,2,compound,yes,none,2
高中,2,compound,yes,none,2
高级,2,compound,yes,none,2
鱼,1,single,yes,none,1
鸟,1,single,yes,none,1
鸡,1,single,yes,none,1
黄,1,single,yes,none,1
黄色,2,compound,yes,none,2
黑,1,single,yes,none,1
黑板,2,compound,yes,none,2
黑色,2,compound,yes,none,2
